name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Agartala, TR, India",2025-01-31T14:00:00,78.8,78.8,69.3,72.8,0,0,,0,0,21.3,6.1,185,1010.3,56.2,1.6,306.8,1.1,3,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-31T15:00:00,78.8,78.8,68,69.55,0,0,,0,0,20.6,10.3,240,1010,50,1.9,328.9,1.2,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T16:00:00,77,77,69.8,78.5,0,0,,0,0,20.4,8.1,190,1010,50,1.9,187.5,0.7,2,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T17:00:00,75.3,75.3,69.6,82.49,0,0,,0,0,14.8,2.8,180,1010.3,55.9,1.6,107.3,0.4,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-01-31T18:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,14.3,4.7,180,1011,50,1.2,14.3,0.1,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T19:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,11.6,4.7,180,1012,27.6,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-01-31T20:00:00,73,73,69.1,87.62,0,0,,0,0,11.2,0,178.2,1012.4,31.6,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41933099999"
"Agartala, TR, India",2025-01-31T21:00:00,71.3,71.3,69.5,94.06,0,0,,0,0,11.2,6.7,180.2,1013,22.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-31T22:00:00,71.7,71.7,69.7,93.49,0,0,,0,0,11,6,181.3,1013,20.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-01-31T23:00:00,69.9,69.9,68.3,94.6,0,0,,0,0,10.3,0,182.4,1012.4,17,0.6,0,0,0,10,Clear,fog,42724099999
"Agartala, TR, India",2025-02-01T00:00:00,68.8,68.8,67.6,95.76,0,0,,0,0,8.9,4.3,182.4,1012,14.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-01T01:00:00,67.2,67.2,66.3,96.94,0,0,,0,0,7.6,3.4,176.4,1012,4.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-01T02:00:00,66.8,66.8,65.5,95.74,0,0,,0,0,6.3,0,155.4,1012.4,4.4,1.2,0,0,0,10,Clear,clear-night,"41915099999,41933099999"
"Agartala, TR, India",2025-02-01T03:00:00,67.2,67.2,66.5,97.54,0,0,,0,0,5.8,3.4,139.7,1012,92,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-01T04:00:00,67,67,66.6,98.76,0,0,,0,0,6.3,3.8,140.1,1011,100,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-01T05:00:00,66.3,66.3,66.2,99.5,0,0,,0,0,7.4,1.6,200,1012,100,0.6,0,0,0,10,Overcast,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-01T06:00:00,66.2,66.2,66.2,100,0,0,,0,0,7.4,0,0,1012,100,0,0,0,0,10,Overcast,cloudy,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T07:00:00,69.8,69.8,69.8,100,0,0,,0,0,6.7,0,0,1013,50,0.6,3.5,0,0,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T08:00:00,69.8,69.8,68.9,97.09,0,0,,0,0,7.8,0,0,1014.4,99.7,0,39.4,0.1,0,10,Overcast,cloudy,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-01T09:00:00,71.6,71.6,69.8,94.06,0,0,rain,0,0,9.2,3.4,220,1015,50,0.6,171.7,0.6,2,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T10:00:00,73.4,73.4,68,83.22,0,0,,0,0,14.3,4.7,230,1014,50,1.2,338.8,1.2,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T11:00:00,75.4,75.4,69.3,81.27,0,0,,0,0,12.8,3.8,249,1013.4,44.8,1.3,398,1.4,4,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-01T12:00:00,78.8,78.8,68,69.55,0,0,,0,0,12.5,3.4,290,1012,27.6,1.9,503.3,1.8,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T13:00:00,78.8,78.8,68,69.55,0,0,,0,0,11.6,4.7,320,1011,27.6,1.9,631.9,2.3,6,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T14:00:00,82,84.4,66.7,59.86,0,0,,0,0,12.5,3.4,298,1010.4,37.9,1.6,591.1,2.1,6,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-01T15:00:00,80.6,83.3,68,65.56,0,0,,0,0,12.5,5.8,340,1010,0,1.9,443.7,1.6,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T16:00:00,77,77,69.8,78.5,0,0,,0,0,12.3,3.4,330,1010,0,1.9,276.4,1,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T17:00:00,76.1,76.1,69,78.52,0,0,,0,0,9.4,0,0,1010.7,5.6,1.6,158.4,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-01T18:00:00,73.4,73.4,68,83.22,0,0,,0,0,4,0,0,1011,0,1.9,22.5,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T19:00:00,69.8,69.8,66.2,88.35,0,0,,0,0,3.4,0,0,1012,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-01T20:00:00,68.1,68.1,66.3,94.04,0,0,,0,0,2.5,1.1,270,1012.4,1.3,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-01T21:00:00,70.4,70.4,66.1,86.21,0,0,,0,0,3.6,1.1,55.8,1012,0.4,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-01T22:00:00,69.3,69.3,65.9,88.89,0,0,,0,0,6.5,2.7,65.6,1013,4.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-01T23:00:00,65.6,65.6,64.6,96.37,0,0,,0,0,6.5,0,73.6,1012.5,3.7,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-02T00:00:00,68.4,68.4,65.4,89.97,0,0,,0,0,7.2,3.8,82.9,1013,10.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-02T01:00:00,68.8,68.8,65.6,89.42,0,0,,0,0,6.3,4,84.7,1012,7.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-02T02:00:00,64.5,64.5,63.8,97.51,0,0,,0,0,5.8,0,90.7,1011.4,4.8,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-02T03:00:00,67.2,67.2,64.8,92.2,0,0,,0,0,5.8,3.1,101.7,1012,5.7,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-02T04:00:00,65.4,65.4,63.6,93.91,0,0,,0,0,5.8,3.1,101.5,1011,27.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-02T05:00:00,62.6,62.6,62.3,98.73,0,0,,0,0,5.6,0,0,1011.3,86.9,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-02T06:00:00,62.6,62.6,62.6,100,0,0,,0,0,6,0,0,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T07:00:00,66.2,66.2,64.4,93.93,0,0,,0,0,6,0,0,1013,0,0.6,5.5,0,0,10,Clear,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T08:00:00,68.9,68.9,64.6,86.1,0,0,,0,0,8.1,0,360,1014.1,60,0.7,110,0.4,1,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-02T09:00:00,73.4,73.4,66.2,78.21,0,0,,0,0,9.8,0,0,1015,0,1.2,259.3,0.9,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T10:00:00,75.2,75.2,68,78.35,0,0,,0,0,12.1,3.4,330,1014,0,1.2,498.1,1.8,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T11:00:00,77,77,67.5,72.38,0,0,,0,0,13.6,2.8,275,1013.3,50.7,0.9,531.6,1.9,5,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-02T12:00:00,78.8,78.8,64.4,61.39,0,0,,0,0,13.9,5.8,270,1013,50,1.2,661.3,2.4,7,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T13:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,13.6,6.9,290,1011,50,1.2,598.9,2.2,6,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T14:00:00,80.9,83.7,68.3,65.61,0,0,,0,0,13.4,2.2,249,1010.2,32.7,1,528.2,1.9,5,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-02T15:00:00,80.6,82.8,66.2,61.61,0,0,,0,0,12.1,3.4,240,1010,27.6,1.2,455.8,1.6,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T16:00:00,78.8,78.8,68,69.55,0,0,,0,0,11.2,0,0,1010,0,1.2,347.2,1.2,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T17:00:00,76.8,76.8,71.4,83.39,0,0,,0,0,8.9,0,0,1010.1,2.4,1,159.5,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-02T18:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,3.1,0,0,1010,27.6,1.2,23.7,0.1,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T19:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,2.7,0,0,1011,50,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-02T20:00:00,72.1,72.1,69.5,91.37,0,0,,0,0,3.4,0,148.9,1011.9,40,0.7,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-02T21:00:00,72.2,72.2,66.8,83.15,0,0,,0,0,3.4,0.7,95.5,1012,0.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-02T22:00:00,74.2,74.2,66.8,77.79,0,0,,0,0,2.9,1.1,91.2,1013,0.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-02T23:00:00,67.7,67.7,67.1,98.08,0,0,,0,0,2.2,0,107.2,1012.6,40,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-03T00:00:00,67.4,67.4,64.5,90.49,0,0,,0,0,3.4,2.7,121.7,1012,0.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T01:00:00,65.9,65.9,63.9,93.33,0,0,,0,0,4.9,3.4,133.6,1012,1.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T02:00:00,65.6,65.6,65.6,100,0,0,,0,0,4.7,0,132.1,1011.4,30,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-03T03:00:00,63.6,63.6,63.1,98.12,0,0,,0,0,4.5,2.9,122.6,1012,0.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T04:00:00,64.1,64.1,63.1,96.29,0,0,,0,0,4,2.7,130.6,1011,0.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T05:00:00,67.8,67.8,67.5,99.06,0,0,,0,0,3.6,0,0,1012,27.6,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-03T06:00:00,68,68,68,100,0,0,,0,0,3.8,0,0,1012,27.6,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T07:00:00,68,68,68,100,0,0,,0,0,4.5,0,0,1014,50,0,6.1,0,0,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T08:00:00,68,68,66.5,94.91,0,0,,0,0,6.5,0,0,1014.3,50,0,105.4,0.4,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-03T09:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,6.9,0,0,1015,27.6,0.6,271.5,1,3,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T10:00:00,77,77,69.8,78.5,0,0,,0,0,7.4,0,0,1014,0,1.2,442.8,1.6,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T11:00:00,78.9,78.9,64.5,61.36,0,0,,0,0,7.8,2.7,273,1014,5.9,1,665.9,2.4,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-03T12:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,11,5.8,310,1012,0,1.9,759.9,2.7,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T13:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,11.2,6.9,310,1011,27.6,3.1,769.3,2.8,8,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T14:00:00,82.4,82,56.8,41.67,0,0,,0,0,11.4,4.9,294,1011.1,17.2,2.8,661.2,2.4,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-03T15:00:00,80.6,81.1,59,47.82,0,0,,0,0,11.4,9.2,340,1011,27.6,3.1,576.9,2.1,6,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T16:00:00,78.8,78.8,62.6,57.63,0,0,,0,0,11,4.7,30,1011,27.6,3.1,393.4,1.4,4,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T17:00:00,73.4,73.4,69,86.2,0,0,,0,0,8.7,0,0,1011.9,8.1,2.8,194.7,0.7,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-03T18:00:00,69.8,69.8,66.2,88.35,0,0,,0,0,6.5,0,0,1012,0,2.5,26.2,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T19:00:00,68,68,64.4,88.27,0,0,,0,0,8.1,3.4,60,1013,0,2.5,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-03T20:00:00,64.5,64.5,60.9,88.1,0,0,,0,0,7.6,0,19.3,1014.1,1.3,2.5,0,0,0,10,Clear,clear-night,42724099999
"Agartala, TR, India",2025-02-03T21:00:00,64.7,64.7,60,84.8,0,0,,0,0,7.6,5.4,32.9,1014,1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T22:00:00,63.9,63.9,60,86.96,0,0,,0,0,7.8,5.1,42.5,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-03T23:00:00,60.9,60.9,59.6,95.37,0,0,,0,0,8.1,0,47.5,1013.7,0.3,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-02-04T00:00:00,62.9,62.9,58.7,86.34,0,0,,0,0,6.3,4.5,49.6,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T01:00:00,62.5,62.5,58.7,87.44,0,0,,0,0,6.3,4.5,49.2,1013,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T02:00:00,57.8,57.8,57.2,97.76,0,0,,0,0,6,0,42.6,1012.2,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-04T03:00:00,59.1,59.1,56.6,91.35,0,0,,0,0,6.5,4.5,40.5,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T04:00:00,56.2,56.2,54.8,94.91,0,0,,0,0,7.2,4.5,51.6,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T05:00:00,55.5,55.5,55.2,98.96,0,0,,0,0,7.4,0,0,1012,0,1.5,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T06:00:00,57.2,57.2,55.4,93.7,0,0,,0,0,7.4,0,0,1012,0,1.2,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T07:00:00,60.8,60.8,59,93.79,0,0,,0,0,7.4,0,0,1013,0,1.2,6.9,0,0,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T08:00:00,64.3,64.3,60.9,88.64,0,0,,0,0,7.2,1.6,330,1014.2,42.1,1,135.5,0.5,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T09:00:00,71.6,71.6,64.4,78.06,0,0,,0,0,7.4,3.4,340,1015,0,1.2,346.5,1.2,3,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T10:00:00,73.4,73.4,64.4,73.46,0,0,,0,0,7.6,4.7,350,1014,0,1.2,543.1,2,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T11:00:00,78.6,78.6,59,51,0,0,,0,0,7.6,3.4,309,1013.3,12.2,1.6,692.4,2.5,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T12:00:00,78.8,78.8,57.2,47.55,0,0,,0,0,9.8,4.7,290,1012,0,1.9,771.8,2.8,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T13:00:00,78.8,78.8,57.2,47.55,0,0,,0,0,11.6,4.7,260,1011,0,2.5,765.2,2.8,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T14:00:00,80.9,80.7,55,41.05,0,0,,0,0,11.9,4.4,280,1010.3,1.6,2.8,710.3,2.6,7,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T15:00:00,80.6,80.5,55.4,42.01,0,0,,0,0,11.6,5.8,290,1010,0,3.1,577.7,2.1,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T16:00:00,77,77,57.2,50.46,0,0,,0,0,10.7,3.4,280,1010,0,3.1,406.1,1.5,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T17:00:00,73.7,73.7,64.3,72.4,0,0,,0,0,9.2,1.6,8,1010.2,3.8,1.9,193.4,0.7,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T18:00:00,69.8,69.8,64.4,82.99,0,0,,0,0,6.3,0,0,1010,0,1.9,26.9,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T19:00:00,68,68,64.4,88.27,0,0,,0,0,6.9,0,0,1011,0,1.9,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-04T20:00:00,65.8,65.8,62.9,90.23,0,0,,0,0,6.9,0,0,1011.4,6.1,1.6,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-04T21:00:00,65.4,65.4,60.3,83.76,0,0,,0,0,6.9,5.4,271.1,1012,6.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T22:00:00,64.8,64.8,60.3,85.35,0,0,,0,0,6.9,5.6,276.3,1012,6.4,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-04T23:00:00,62.7,62.7,61.4,95.65,0,0,,0,0,7.6,0,281.8,1011.5,14,1.3,0,0,0,10,Clear,clear-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-05T00:00:00,62.5,62.5,59.6,90.3,0,0,,0,0,7.4,5.1,296.4,1012,26.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-05T01:00:00,62.3,62.3,59.6,90.88,0,0,,0,0,7.4,5.1,312.9,1011,54,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-05T02:00:00,60.2,60.2,59.6,98.1,0,0,,0,0,6.7,0,330.3,1010,69.5,0.6,0,0,0,10,Partially cloudy,fog,42724099999
"Agartala, TR, India",2025-02-05T03:00:00,61.4,61.4,58.6,90.26,0,0,,0,0,6.5,4.3,350.7,1010,50.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-05T04:00:00,59.1,59.1,57.3,93.75,0,0,,0,0,5.8,2.7,30.8,1010,21.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-05T05:00:00,59,59,58.1,97.01,0,0,,0,0,4.7,0,0,1010.9,100,0.9,0,0,0,10,Overcast,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-05T06:00:00,60.8,60.8,59,93.79,0,0,,0,0,3.6,0,0,1011,27.6,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T07:00:00,62.6,62.6,59,88.01,0,0,,0,0,2.7,0,0,1012,27.6,1.2,6.8,0,0,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T08:00:00,64.5,64.5,60.4,86.55,0,0,,0,0,4.9,0,0,1013,27.6,1.2,129.1,0.5,1,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-05T09:00:00,69.8,69.8,60.8,73.11,0,0,,0,0,6.3,0,0,1013,27.6,1.2,326.1,1.2,3,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T10:00:00,73.4,73.4,60.8,64.72,0,0,,0,0,6.9,0,0,1013,27.6,1.2,516.1,1.9,5,10,Partially cloudy,partly-cloudy-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T11:00:00,78.6,78.6,64.2,61.29,0,0,,0,0,9.2,2.8,265,1012,80,1.6,668.8,2.4,7,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-05T12:00:00,78.8,78.8,64.4,61.39,0,0,,0,0,11.2,6.9,280,1010,0,1.9,755.2,2.7,8,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T13:00:00,78.8,78.8,62.6,57.63,0,0,,0,0,12.8,5.8,270,1009,0,1.9,739.7,2.7,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T14:00:00,80.9,82.1,62.6,53.73,0,0,,0,0,12.8,3.8,274,1008.4,61.2,1.6,670.5,2.4,7,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-05T15:00:00,80.6,82.3,64.4,57.87,0,0,,0,0,12.5,4.7,270,1008,0,1.9,562.6,2,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T16:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,12.1,3.4,230,1008,0,1.9,380.9,1.4,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T17:00:00,75.3,75.3,67.6,77.17,0,0,,0,0,9.2,1.6,220,1009,8.8,1.3,179.9,0.6,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-05T18:00:00,71.6,71.6,66.2,83.11,0,0,,0,0,4.9,0,0,1009,0,1.2,26.3,0.1,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T19:00:00,69.8,69.8,66.2,88.35,0,0,,0,0,5.1,0,0,1010,0,1.2,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-05T20:00:00,68,68,66.2,94.11,0,0,,0,0,4.9,0,211.4,1011.3,3,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-05T21:00:00,68.6,68.6,62.3,80.33,0,0,,0,0,4.5,3.1,184.1,1011,1.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-05T22:00:00,69.2,69.2,62.1,78.36,0,0,,0,0,4,2.9,166.2,1012,0.6,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-05T23:00:00,64.2,64.2,62.9,95.56,0,0,,0,0,4,0,154.9,1011.5,0.2,0.6,0,0,0,10,Clear,fog,"42724099999,41933099999"
"Agartala, TR, India",2025-02-06T00:00:00,67.4,67.4,61.2,80.75,0,0,,0,0,4.3,3.6,148.7,1012,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-06T01:00:00,66.1,66.1,60.7,82.75,0,0,,0,0,6,4.5,148,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-06T02:00:00,62.4,62.4,61.8,97.9,0,0,,0,0,6.5,1.1,230,1011,0,0.7,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-06T03:00:00,63.4,63.4,59.6,87.49,0,0,,0,0,6.7,4.5,152.3,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-06T04:00:00,62.3,62.3,59.6,90.88,0,0,,0,0,6.9,3.6,148.8,1011,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-06T05:00:00,60.7,60.7,60.4,99.03,0,0,,0,0,6.7,0,0,1011.4,0,0.6,0,0,0,10,Clear,fog,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-06T06:00:00,60.8,60.8,60.8,100,0,0,,0,0,6.7,0,0,1012,0,0.6,0,0,0,10,Clear,fog,"42724099999,VEAT"
